Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Pirrie D., Ruffell A.",7004099181;35493357800;,Forensic Geology and Soils,2012,Forensic Ecology Handbook: From Crime Scene to Court,,,,183,201,,6,10.1002/9781118374016.ch12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886467990&doi=10.1002%2f9781118374016.ch12&partnerID=40&md5=760c4baf2d36605331ae430411904016,"Helford Geoscience LLP, Penryn, United Kingdom; School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, Northern Ireland, United Kingdom","Pirrie, D., Helford Geoscience LLP, Penryn, United Kingdom; Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, Northern Ireland, United Kingdom","'geolocation' studies, carried out on a global level; Forensic geology (as geoforensics), scientific study of geological materials; Forensic geology and soils; Geological assistance in defining or narrowing search parameters; Geological trace evidence recovery from footwear, clothing; Geological trace evidence, linking suspect or victim to scene; Geological trace evidence, of rocks, sediments and dusts; Industrial sites for legal/illegal tipping of wastes, geological trace evidence; Soils varying spatially at metre-scale, pertinent in forensic casework",,"Pirrie, D.; Helford Geoscience LLP, Penryn, United Kingdom",Book Chapter,Final,,Scopus,2-s2.0-84886467990,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Ruffell A.,,Forensic Geoscience,2012,Encyclopedia of Forensic Sciences (Edition 2),,,,114,118,,,,https://www.elsevier.com/books/encyclopedia-of-forensic-sciences/siegel/978-0-12-382165-2,,,,,,Book Chapter,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Molina C.M. ,,,2010,"Geologia Forense. Enciclopedia “Criminalistica, Criminologia e Investigacion”. ",,,,1171,1190,,,,,,,,,,Book,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Dawson L.A., Hillier S.",7102968886;57204052332;,Measurement of soil characteristics for forensic applications,2010,Surface and Interface Analysis,42,5,,363,377,,48,10.1002/sia.3315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951941985&doi=10.1002%2fsia.3315&partnerID=40&md5=406fe7e9320602c6e8469642f5d89e84,"Macaulay Institute, Craigiebuckler, Aberdeen, AB15 8QH, United Kingdom","Dawson, L.A., Macaulay Institute, Craigiebuckler, Aberdeen, AB15 8QH, United Kingdom; Hillier, S., Macaulay Institute, Craigiebuckler, Aberdeen, AB15 8QH, United Kingdom",DNA; Electron microscopy; Forensic analysis; Infrared spectroscopy; Inorganic; Mineralogy; Optical microscopy; Organic; Scanning electron microscopy; Soil; Soil database; Waxmarkers; X-ray powder diffraction,Analytical techniques; Characterisation; Criminal case; Database development; Different scale; Digital datas; DNA profiling; Forensic analysis; Forensic applications; Inorganic; New approaches; Organic components; Soil characteristics; Soil database; Soil-soil; Crystallography; Database systems; DNA; Electrons; Genes; Infrared spectroscopy; Law enforcement; Mineralogy; Minerals; Optical data storage; Optical instruments; Optical microscopy; Scanning electron microscopy; Soils; Spectrum analysis; X ray analysis; X ray powder diffraction; Soil surveys,"Dawson, L. A.; Macaulay Institute, Craigiebuckler, Aberdeen, AB15 8QH, United Kingdom; email: l.dawson@macaulay.ac.uk",Article,Final,,Scopus,2-s2.0-77951941985,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Pringle J.K., Ruffell A., Jervis J.R., Donnelly L.J., McKinley J., Hansen J.D., Morgan R.M., Pirrie D., Harrison M.",7103088432;35493357800;25823138500;57206171427;35775525300;7404333314;57194780985;7004099181;54910526600;,The use of geoscience methods for terrestrial forensic searches,2012,Earth-Science Reviews,114,01-Feb,,108,123,,57,10.1016/j.earscirev.2012.05.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864821970&doi=10.1016%2fj.earscirev.2012.05.006&partnerID=40&md5=f0c11135a7ca213ce02450b02b41be56,"School of Physical Sciences and Geography, Keele University, Keele, Staffs ST5 5BG, United Kingdom; School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast, BT7 1NN, United Kingdom; Wardell Armstrong LLP, 2, The Avenue, Leigh, Greater Manchester WN7 1ES, United Kingdom; Department of Security and Crime Science and UCL JDI, Centre for the Forensic Sciences, University College London, 35, Tavistock Square, London, WC1H 9EZ, United Kingdom; Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall, TR10 9BP, United Kingdom; Commander Forensic Operations, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia; Faculty of Applied Science, University of Canberrra, Building 3, ACT 2601, Australia","Pringle, J.K., School of Physical Sciences and Geography, Keele University, Keele, Staffs ST5 5BG, United Kingdom; Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast, BT7 1NN, United Kingdom; Jervis, J.R., School of Physical Sciences and Geography, Keele University, Keele, Staffs ST5 5BG, United Kingdom; Donnelly, L., Wardell Armstrong LLP, 2, The Avenue, Leigh, Greater Manchester WN7 1ES, United Kingdom; McKinley, J., School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast, BT7 1NN, United Kingdom; Hansen, J., School of Physical Sciences and Geography, Keele University, Keele, Staffs ST5 5BG, United Kingdom; Morgan, R., Department of Security and Crime Science and UCL JDI, Centre for the Forensic Sciences, University College London, 35, Tavistock Square, London, WC1H 9EZ, United Kingdom; Pirrie, D., Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall, TR10 9BP, United Kingdom; Harrison, M., Commander Forensic Operations, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia, Faculty of Applied Science, University of Canberrra, Building 3, ACT 2601, Australia",Burials; Forensic; Geochemistry; Geophysics; Geoscience; Remote sensing,buried target; detection method; Earth science; forensic science; geochemistry; geophysics; remote sensing,"Pringle, J.K.; School of Physical Sciences and Geography, Keele University, Keele, Staffs ST5 5BG, United Kingdom; email: j.k.pringle@esci.keele.ac.uk",Review,Final,,Scopus,2-s2.0-84864821970,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Suarez-Ruiz I., Flores D., Filho J.G.M., Hackley P.C.",6701469312;7004819184;24766072500;8587026000;,"Review and update of the applications of organic petrology: Part 2, geological and multidisciplinary applications",2012,International Journal of Coal Geology,98,,,73,94,,23,10.1016/j.coal.2012.03.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861331807&doi=10.1016%2fj.coal.2012.03.005&partnerID=40&md5=e0cd4af060b6f30e7403f85aed91e385,"Instituto Nacional del Carbon (INCAR-CSIC), Francisco Pintado Fe 26, 33011, Oviedo, Spain; Departamento de Geociências Ambiente e Ordenamento do Territorio, Faculdade de Ciências, Universidade do Porto and Centro de Geologia da Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Instituto de Geociências, Universidade Federal do Rio de Janeiro, Av. Athos da Silveira 274, Campus Ilha do Fundão, CEP 21.949-900, Rio de Janeiro, Brazil; U.S. Geological Survey, MS 956 National Center, Reston VA, 20192, United States","Suárez-Ruiz, I., Instituto Nacional del Carbon (INCAR-CSIC), Francisco Pintado Fe 26, 33011, Oviedo, Spain; Flores, D., Departamento de Geociências Ambiente e Ordenamento do Territorio, Faculdade de Ciências, Universidade do Porto and Centro de Geologia da Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Filho, J.G.M., Instituto de Geociências, Universidade Federal do Rio de Janeiro, Av. Athos da Silveira 274, Campus Ilha do Fundão, CEP 21.949-900, Rio de Janeiro, Brazil; Hackley, P.C., U.S. Geological Survey, MS 956 National Center, Reston VA, 20192, United States",Archeology; Bitumen; Coal; Coal fires; Coalification; Environmental pollution; Forensics; Ore deposits; Ore genesis; Organic matter; Organic petrology; Thermal maturity,Archeology; Bitumen; Coal fires; Coalification; Environmental pollutions; Forensics; Ore genesis; Organic petrology; Thermal maturity; Biogeochemistry; Biological materials; Coal; Ore deposits; Organic compounds; Petrography; Rocks; Petrology; anthropogenic effect; archaeology; bitumen; coal; coalification; environmental impact; mineralization; ore deposit; organic matter; petrogenesis; petrology; pollution; thermal maturity,"Suárez-Ruiz, I.; Instituto Nacional del Carbon (INCAR-CSIC), Francisco Pintado Fe 26, 33011, Oviedo, Spain; email: isruiz@incar.csic.es",Review,Final,,Scopus,2-s2.0-84861331807,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Dawson L.A., Jackson G.P., Brewer M.J., Macdonald L.M., Morgan R.M.",,Soil as intelligence and evidence: learning experiences from research and casework,2012,6th European Academy of Forensic Science Conference,,,,137,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Donnelly L.J., Webb J.B. ",,Recent advances in search and the geological (trace) evidence aspects of forensic geology for police and law enforcement investigations,2012,34th International Geological Congress,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Gradusova O., Nesterina E., Peleneva M.",,The Procedure of Forensic Soil Examination and a View on the World Standardization Process,2012,6th European Academy of Forensic Science Conference; 4th International Soil Forensics Conference ,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Murray R.C.,,The Importance of the Unusual in Soil Examination,2012,6th European Academy of Forensic Science Conference; 4th International Soil Forensics Conference ,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Robertson J. ,,Forensic geosciences - a reintroduced 'species' for forensic science laboratories,2012,34th International Geological Congress,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Ruffell A.,,Recent advances in geophysics and ground penetrating radar,2012,GAC-MAC AGC-AMC Joint Annual Meeting,,,,,,,,,http://gac.esd.mun.ca/gac_2012/search_abs/program.asp,,,,,,Meeting,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Challan J., Dawson L.A.",,Solutions through soil analysis,2010,The Forensic Technology Review,,,,145,151,,,,,,,,,,Review,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Donnelly L.J.,,The role of geoforensics in policing and law enforcement,2010,Emergency Global Barclay Media Limited,,,,19,22,,2,,https://www2.le.ac.uk/departments/geology/hosted-sites/esta/downloadable-files/Emergency%20Global%20FINAL.pdf,,"Donnelly, L.J.",,,,Article,Final,,Scopus,2-s2.0-84888041680,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Donnelly L.J., Harrison M.",,Development of geoforensic strategy & methodology to search the ground for an unmarked burial or concealed object,2010,Emergency Global Barclay Media Limited,,,,30,35,,2,,,,"Donnelly, L.J.; Harrison, M.",,,,Article,Final,,Scopus,2-s2.0-84888069888,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Donnelly L.J., Harrison M.",,"Geomorphological and Geoforensic Interpretation of Maps, Aerial Imagery, Conditions of Diggability and the Colour Coded RAG Prioritisation System",2010,"ASA, CSSA, SSSA International Annual Meeting",,,,,,,,,http://scisoc.confex.com/scisoc/2010am/webprogram/,,,,,,Meeting,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Guedes A. ,,Geologia Forense,2010,GEOlogos,,,,45,60,,,,,,,,,,Review,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Hiraoka Y. ,,Forensic Geology - Needs of Investigation ,2010,Geotechnology and Survey,1,,,14,17,,,,,,,,,,Article,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Morina C.M. ,,Contributions of forensic geology in the criminal investigation in Colombia,2010,Colombian Geology,37,,,,,,,,,,,Allostratigraphy; Ammonites; Biostratigraphy; Carrera de Geologia; Colombia; Cordillera Oriental; Cretaceous; Estratigrafia; Hydrocarbon; Exploration; Lithostratigraphy; Neotectonica; Paleoceno; Paleogeography; Petrografia; Stratigraphy; Trabajos de Grado; Valle; Superior del Magdalena estratigrafia gabros limolitas tectonica,,,Article,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Mazhari S.A.,,An introduction to forensic geosciences and its potential for Iran,2010,Journal of Geography and Geology,2,1,,77,82,,4,10.5539/jgg.v2n1p77,http://www.ccsenet.org/journal/index.php/jgg/article/view/5269,,"Mazhari, S.A.",,,,Article,Final,,Scopus,2-s2.0-84864827696,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Bryant V.M., Mildenhall D.C.",,Forensic palynology in the United States,2011,Crime & Clues,,,,,,,1,,,,"Bryant, V.M.; Mildenhall, D.C.",,,,Review,Final,,Scopus,2-s2.0-85054177458,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Bryant V.M., Mildenhall D.C.",,Forensic Palynology: A new way to catch crooks. ,2011,Crime & Clues,,,,,,,,,,,,,,,Report,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Fitzpatrick R.W.,,Getting the dirt – the value of soil in criminal investigations,2011,Royal Canadian Mounted Police Gazette,73,,,22,23,,2,,http://www.clw.csiro.au/publications/cafss/forensicsoils-gazette-vol-73-1_2011.pdf,,"Fitzpatrick, R.",,,,Report,Final,,Scopus,2-s2.0-85064690872,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Steck-Flynn K. ,,Analysis and collection of soil samples,2011,Crime & Clues,,,,,,,,,,,,,,,Report,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Fitzpatrick R.W., Raven M., Self P.",,"Using forensics to inspire the next generation of regolith, soil and clay scientists",2012,"Proceedings, Combined Australian Regolith Geoscientists Association and Australian Clay Minerals Society Conference, Mildura (Victoria, Australia), 7-9 February 2012",,,,25,28,,1,,,,"Fitzpatrick, R.; Raven, M.; Self, P.",,,,Proceedings,Final,,Scopus,2-s2.0-84888366637,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Fitzpatrick R.W.,,Forensic earth science: Getting the dirt on crime,2012,"e-Science Faculty of Sciences, The University of Adelaide",,2,,56,65,,1,,,,"Fitzpatrick, R.W.",,,,Report,Final,,Scopus,2-s2.0-85043237007,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Makarushko M. ,,Got a crime to solve? Call in the soil scientists. ,2012,Soil Horizons,,,,,,,,https://doi.org/10.2136/sh2012-53-5-lf,https://acsess.onlinelibrary.wiley.com/doi/full/10.2136/sh2012-53-5-lf,,,,,,Report,,,,,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Fitzpatrick R.W., Raven M.",,"How pedology and mineralogy helped solve a double murder case: using forensics to inspire future generations of soil scientists, Soil",2012,Soil Horizons,53,,,1,16,,1,10.2136/sh2012-53-5-lf,,,"Fitzpatrick, R.W.; Raven, M.D.",,,,Article,Final,,Scopus,2-s2.0-85043240675,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Ruffell A., Majury N., Brooks W.E.",35493357800;6507298434;54792782100;,Geological fakes and frauds,2012,Earth-Science Reviews,111,01-Feb,,224,231,,3,10.1016/j.earscirev.2011.12.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857190179&doi=10.1016%2fj.earscirev.2011.12.001&partnerID=40&md5=c7222d35e42276c242b558bc5fe2fa61,"School of Geography, Archaeology and Palaeoecology, Queens University Belfast, N.Ireland, BT7 1NN, United Kingdom; Geologist, Reston, VA, United States","Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queens University Belfast, N.Ireland, BT7 1NN, United Kingdom; Majury, N., School of Geography, Archaeology and Palaeoecology, Queens University Belfast, N.Ireland, BT7 1NN, United Kingdom; Brooks, W.E., Geologist, Reston, VA, United States",Fakes; Frauds; Gems; Mining; Palaeontology; Water,fossil; gemstone; geology; mining; paleontology,"Ruffell, A.; School of Geography, Archaeology and Palaeoecology, Queens University Belfast, N.Ireland, BT7 1NN, United Kingdom; email: a.ruffell@qub.ac.uk",Review,Final,,Scopus,2-s2.0-84857190179,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
Donnelly L.J.,,The renaissance in forensic geology,2011,Teaching earth sciences. Magazine of the Earth Science Teachers' Association (ESTA),36,,,46,52,,1,,,,"Donnelly, L.J.",,,,Report,Final,,Scopus,2-s2.0-85043262952,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Bonetti J., Quarino L.",56029270200;6602206218;,Comparative forensic soil analysis of new jersey state parks using a combination of simple techniques with multivariate statistics,2014,Journal of Forensic Sciences,59,3,,627,636,,6,10.1111/1556-4029.12375,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899057920&doi=10.1111%2f1556-4029.12375&partnerID=40&md5=232ddafb094e280b16a60baf5d28a1e3,"Cedar Crest College, 100 College Drive, Allentown, PA, United States","Bonetti, J., Cedar Crest College, 100 College Drive, Allentown, PA, United States; Quarino, L., Cedar Crest College, 100 College Drive, Allentown, PA, United States",Canonical discriminant analysis; Forensic science; Loss on ignition; Multivariate statistics; Particle-size distribution; pH; Principal component analysis; Soil analysis,,"Quarino, L.; Forensic Science Program, Cedar Crest College, 100 College Drive, Allentown, PA 18104, United States; email: laquarin@cedarcrest.edu",Article,Final,,Scopus,2-s2.0-84899057920,,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
"Guedes A., Ribeiro H., Valentim B., Rodrigues A., Noronha F.",,Discrimination of sediment samples for forensic application,2010,8th  National Congress of Geology,,,,,,,,,http://metododirecto.pt/CNG2010/,,,,,,Webpage,,,,,No,IFSMS 2013,Forensic Geoscience,Forensic Geoscience
