Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Nevin A., Comelli D., Valentini G., Cubeddu R.",14040462700;23003392000;7102929888;35464109100;,"Total synchronous fluorescence spectroscopy combined with multivariate analysis: Method for the classification of selected resins, oils, and protein-based media used in paintings",2009,Analytical Chemistry,81,5,,1784,1791,,43,10.1021/ac8019152,,"Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, Milano, 20133, Italy; IFN-CNR, Piazza di Leonardo da Vinci 32, Milano, 20133, Italy","Nevin, A., Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, Milano, 20133, Italy; Comelli, D., IFN-CNR, Piazza di Leonardo da Vinci 32, Milano, 20133, Italy; Valentini, G., IFN-CNR, Piazza di Leonardo da Vinci 32, Milano, 20133, Italy; Cubeddu, R., IFN-CNR, Piazza di Leonardo da Vinci 32, Milano, 20133, Italy",,"Alternative approaches; Binding medias; Broad bands; Cartesians; Fluorescence emissions; Fluorescence excitations; Fluorescence spectrum; Hierarchical cluster analysis; Multi-variate analysis; Organic materials; Polar coordinates; Reduction methods; Statistical analysis; Synchronous fluorescence spectroscopies; Synchronous fluorescences; Atomic spectroscopy; Cluster analysis; Decision making; Drying oils; Emission spectroscopy; Fluorescence; Fluorescence spectroscopy; Molecular spectroscopy; Protective coatings; Resins; Spectrum analysis; Multivariant analysis; casein; glue; oil; protein; resin; shellac; article; cluster analysis; egg; flame photometry; fluorescence spectroscopy; multivariate analysis; painting; radiation scattering; Raman spectrometry; Multivariate Analysis; Oils; Paintings; Proteins; Resins, Plant; Spectrometry, Fluorescence","Nevin, A.; Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, Milano, 20133, Italy; email: austinnevin@gmail.com",Article,Final,,Scopus,2-s2.0-64749105991,,IFSMS 2010,Paint-Glass,Paint-Glass
"Nevin A., Melia J.L., Osticioli I., Gautier G., Colombini M.P.",14040462700;24332527600;19337755300;14031399200;7006875533;,"The identification of copper oxalates in a 16th century Cypriot exterior wall painting using micro FTIR, micro Raman spectroscopy and Gas Chromatography-Mass Spectrometry",2008,Journal of Cultural Heritage,9,2,,154,161,,62,10.1016/j.culher.2007.10.002,,"Courtauld Institute of Art, Somerset House, Strand, London WC2R 0RN, United Kingdom; Institute of Electronic Structure and Laser, Foundation for Research and Technology (IESL-FORTH), PO Box 1385, Heraklion, 71110 Crete, Greece; Agios Kassianos, 3 Arachovas Street, 1017 Nicosia, Cyprus; University of Florence, Chemistry Department, Polo Scientifico e Tecnologico, Via della Lastruccia n. 3, I-50019 Sesto Fiorentino, Fi, Italy; Dipartimento di Chimica e Chimica Industriale, Via Risorgimento 37, Pisa, 56126, Italy","Nevin, A., Courtauld Institute of Art, Somerset House, Strand, London WC2R 0RN, United Kingdom, Institute of Electronic Structure and Laser, Foundation for Research and Technology (IESL-FORTH), PO Box 1385, Heraklion, 71110 Crete, Greece; Melia, J.L., Agios Kassianos, 3 Arachovas Street, 1017 Nicosia, Cyprus; Osticioli, I., University of Florence, Chemistry Department, Polo Scientifico e Tecnologico, Via della Lastruccia n. 3, I-50019 Sesto Fiorentino, Fi, Italy; Gautier, G., Dipartimento di Chimica e Chimica Industriale, Via Risorgimento 37, Pisa, 56126, Italy; Colombini, M.P., Dipartimento di Chimica e Chimica Industriale, Via Risorgimento 37, Pisa, 56126, Italy",Byzantine; Copper oxalates; Cyprus; Gas Chromatography-Mass Spectrometry; Micro FTIR; Raman; Wall paintings,,"Nevin, A.; Courtauld Institute of Art, Somerset House, Strand, London WC2R 0RN, United Kingdom; email: austin.nevin@courtauld.ac.uk",Article,Final,,Scopus,2-s2.0-44349093210,,IFSMS 2010,Paint-Glass,Paint-Glass
"Nevin A., Osticioli I., Anglos D., Burnstock A., Cather S., Castellucci E.",14040462700;19337755300;7004729422;19336811100;24167946200;7004087536;,Raman spectra of proteinaceous materials used in paintings: A multivariate analytical approach for classification and identification,2007,Analytical Chemistry,79,16,,6143,6151,,69,10.1021/ac070373j,,"Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy; Inst. of Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), P.O. Box 1385, Heraklion, 71110, Greece; Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; European Laboratory for Nonlinear Spectroscopy (LENS), University of Florence, Polo Scientifico e Tecnologico, Via Nello Carrara 1, I-50019 Firenze, Italy","Nevin, A., Inst. of Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), P.O. Box 1385, Heraklion, 71110, Greece, Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Osticioli, I., Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy; Anglos, D., Inst. of Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), P.O. Box 1385, Heraklion, 71110, Greece; Burnstock, A., Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Cather, S., Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Castellucci, E., Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy, European Laboratory for Nonlinear Spectroscopy (LENS), University of Florence, Polo Scientifico e Tecnologico, Via Nello Carrara 1, I-50019 Firenze, Italy",,"Amino acids; Binding energy; Fatty acids; Molecular vibrations; Phase composition; Raman scattering; Amino acid composition; Proteinaceous materials; Spectral range; Proteins; protein; amino acid composition; article; multivariate analysis; painting; protein analysis; Raman spectrometry; Amino Acids; Classification; Egg Yolk; Fatty Acids; Paintings; Proteins; Spectrum Analysis, Raman","Nevin, A.; Inst. of Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), P.O. Box 1385, Heraklion, 71110, Greece; email: austin.nevin@courtauld.ac.uk",Article,Final,,Scopus,2-s2.0-34548023951,,IFSMS 2010,Paint-Glass,Paint-Glass
"Nevin A., Osticioli I., Anglos D., Burnstock A., Cather S., Castellucci E.",14040462700;19337755300;7004729422;19336811100;24167946200;7004087536;,The analysis of naturally and artificially aged protein-based paint media using Raman spectroscopy combined with Principal Component Analysis,2008,Journal of Raman Spectroscopy,39,8 SPEC. ISS.,,993,1000,,45,10.1002/jrs.1951,,"Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Institute of Electronic Structure and Laser, Foundation of Research and Technology Hellas (IESL-FORTH), P.O. Box 1527, Heraklion, 71110, Greece; Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy; European Laboratory for Non-linear Spectroscopy (LENS), University of Florence, Polo Scientifico e Tecnologico, Via Nello Carrara 1, I-50019-Sesto-Fiorentino, Firenze, Italy","Nevin, A., Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom, Institute of Electronic Structure and Laser, Foundation of Research and Technology Hellas (IESL-FORTH), P.O. Box 1527, Heraklion, 71110, Greece, Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; Osticioli, I., Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy; Anglos, D., Institute of Electronic Structure and Laser, Foundation of Research and Technology Hellas (IESL-FORTH), P.O. Box 1527, Heraklion, 71110, Greece; Burnstock, A., Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Cather, S., Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; Castellucci, E., Department of Chemistry, University of Florence, Polo Scientifico e Tecnologico, via della Lastruccia 3, I-50019, Firenze, Italy, European Laboratory for Non-linear Spectroscopy (LENS), University of Florence, Polo Scientifico e Tecnologico, Via Nello Carrara 1, I-50019-Sesto-Fiorentino, Firenze, Italy",Ageing; Binding media; Micro-Raman spectroscopy; Multivariate analysis; Proteins,,"Nevin, A.; Courtauld Institute of Art, Somerset House, Strand, London, WC2R 0RN, United Kingdom; email: austin.nevin@courtauld.ac.uk",Article,Final,,Scopus,2-s2.0-51549085320,,IFSMS 2010,Paint-Glass,Paint-Glass
"Nevin A., Pouli P., Georgiou S., Fotakis C.",14040462700;6602717375;7005201958;7006485099;,Laser conservation of art,2007,Nature Materials,6,5,,320,322,,23,10.1038/nmat1895,,"Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, Greece; Courtauld Institute of Art, University of London, Somerset House, Strand, WC2R 0RN, London, United Kingdom; Department of Physics, University of Crete, PO Box 2208, Haraklion 71003, Greece","Nevin, A., Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, Greece, Courtauld Institute of Art, University of London, Somerset House, Strand, WC2R 0RN, London, United Kingdom; Pouli, P., Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, Greece; Georgiou, S., Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, Greece; Fotakis, C., Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, Greece, Department of Physics, University of Crete, PO Box 2208, Haraklion 71003, Greece",,Laser beam effects; Materials science; Mathematical models; Molecular weight; Parameter estimation; Polymers; Bulk materials; Laser conservation; Laser irradiation parameters; Molecular weight dose; Laser beams,"Nevin, A.; Institute for Electronic Structure and Laser, Foundation for Research and Technology Hellas (IESL-FORTH), PO Box 1385, Heraklion, 71110, United Kingdom; email: austin@iesl.forth.gr",Review,Final,,Scopus,2-s2.0-34247857420,,IFSMS 2010,Paint-Glass,Paint-Glass
Newton A.,,What Is Going on with Recovered Glass RI Distributions?,2008,19th International Symposium of the Australian and New Zealand Forensic Science Society,,,,,,,,,,,,,,,Proceedings,,,,,,IFSMS 2010,Paint-Glass,Paint-Glass
Newton A.W.N.,7201391821;,An investigation into the variability of the refractive index of glass: Part II- The effect of debris contamination,2011,Forensic Science International,204,01-Mar,,182,185,,4,10.1016/j.forsciint.2010.06.006,,"ESR, Private Bag 92021, Auckland, New Zealand","Newton, A.W.N., ESR, Private Bag 92021, Auckland, New Zealand",Contamination; Debris; Forensic casework; Glass; Refractive index,glass; accuracy; article; controlled study; criminal behavior; forensic science; intermethod comparison; kernel method; legal evidence; materials handling; measurement error; priority journal; refraction index; self concept; statistical analysis,"Newton, A.W.N.; ESR, Private Bag 92021, Auckland, New Zealand; email: angus.newton@esr.cri.nz",Article,Final,,Scopus,2-s2.0-78650901430,,IFSMS 2016,Paint-Glass,Paint-Glass
"Newton A.W.N., Buckleton J.S.",7201391821;7004069583;,An investigation into the relationship between edge counts and the variability of the refractive index of glass. Part I: Edge morphology,2008,Forensic Science International,177,1,,24,31,,7,10.1016/j.forsciint.2007.10.003,,"ESR, Private Bag 92021, Auckland, New Zealand","Newton, A.W.N., ESR, Private Bag 92021, Auckland, New Zealand; Buckleton, J.S., ESR, Private Bag 92021, Auckland, New Zealand",Edge count; Edge morphology; Forensic casework; Glass; GRIM; Phase contrast microscopy; Refractive index,glass; article; forensic medicine; kernel method; morphology; phase contrast microscopy; priority journal; refraction index,"Newton, A.W.N.; ESR, Private Bag 92021, Auckland, New Zealand; email: angus.newton@esr.cri.nz",Article,Final,,Scopus,2-s2.0-41049099922,,IFSMS 2010,Paint-Glass,Paint-Glass
"Newton A.W.N., Curran J.M., Triggs C.M., Buckleton J.S.",7201391821;7202581511;35281162000;7004069583;,The consequences of potentially differing distributions of the refractive indices of glass fragments from control and recovered sources,2004,Forensic Science International,140,02-Mar,,185,193,,12,10.1016/j.forsciint.2003.11.030,,"ESR, Private Bag 92021, Auckland, New Zealand; Department of Statistics, University of Waikato, Private Bag 3105, Hamilton, New Zealand; Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand","Newton, A.W.N., ESR, Private Bag 92021, Auckland, New Zealand; Curran, J.M., Department of Statistics, University of Waikato, Private Bag 3105, Hamilton, New Zealand; Triggs, C.M., Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand; Buckleton, J.S., ESR, Private Bag 92021, Auckland, New Zealand",Glass; Interpretation; Refractive index; Surface effects,glass; article; forensic medicine; priority journal; refraction index; surface property,"Newton, A.W.N.; ESR, Private Bag 92021, Auckland, New Zealand; email: angus.newton@esr.cri.nz",Article,Final,,Scopus,2-s2.0-1242316226,,IFSMS 2004,Paint-Glass,Paint-Glass
"Newton A.W.N., Buckleton J.S.",,An investigation into the relationship between edge counts and the variability of the refractive index of glass. Part I: Edge morphology,2008,Forensic Science International,177,1,,24,31,,,10.1016/j.forsciint.2007.10.003,,,,,,,Article,,,,,,IFSMS 2010,Paint-Glass,Paint-Glass
"Newton A.W.N., Kitto L., Buckleton J.S.",7201391821;8928701900;7004069583;,A study of the performance and utility of annealing in forensic glass analysis,2005,Forensic Science International,155,02-Mar,,119,125,,14,10.1016/j.forsciint.2004.11.008,,"ESR, Private Bag 92021, Auckland, New Zealand","Newton, A.W.N., ESR, Private Bag 92021, Auckland, New Zealand; Kitto, L., ESR, Private Bag 92021, Auckland, New Zealand; Buckleton, J.S., ESR, Private Bag 92021, Auckland, New Zealand",Annealing; Forensic casework; Glass; Refractive index,glass; data analysis; forensic medicine; priority journal; refraction index; review,"Newton, A.W.N.; ESR, Private Bag 92021, Auckland, New Zealand; email: angus.newton@esr.cri.nz",Article,Final,,Scopus,2-s2.0-26844507466,,IFSMS 2007,Paint-Glass,Paint-Glass
"Nishiwaki Y., Shimoyama M., Nakanishi T., Ninomiya T., Nakai I.",8712957700;7102642195;57207121995;7202862880;7006352348;,Application of total reflection X-ray fluorescence spectrometry to small glass fragments,2006,Analytical Sciences,22,10,,1297,1300,,15,10.2116/analsci.22.1297,,"Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo, Kobe, Hyogo 650-8510, Japan; Japan Synchrotron Radiation Institute, 1-1-1, Kouto, Sayo-cho, Sayo-gun, Hyogo 679-5198, Japan; Department of Applied Chemistry, Faculty of Science, Tokyo University of Science, 1-3, Kagurazaka, Shinjuku, Tokyo 162-8601, Japan","Nishiwaki, Y., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo, Kobe, Hyogo 650-8510, Japan; Shimoyama, M., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo, Kobe, Hyogo 650-8510, Japan; Nakanishi, T., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo, Kobe, Hyogo 650-8510, Japan; Ninomiya, T., Japan Synchrotron Radiation Institute, 1-1-1, Kouto, Sayo-cho, Sayo-gun, Hyogo 679-5198, Japan; Nakai, I., Department of Applied Chemistry, Faculty of Science, Tokyo University of Science, 1-3, Kagurazaka, Shinjuku, Tokyo 162-8601, Japan",,,"Nishiwaki, Y.; Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo, Kobe, Hyogo 650-8510, Japan; email: yn777@f2.dion.ne.jp",Article,Final,Open Access,Scopus,2-s2.0-34347265098,,IFSMS 2007,Paint-Glass,Paint-Glass
"Nishiwaki Y., Watanabe S., Shimoda O., Saito Y., Nakanishi T., Terada Y., Ninomiya T., Nakai I.",8712957700;36189521000;56628779200;55466454300;57207121995;35569062000;7202862880;7006352348;,Trace elemental analysis of titanium dioxide pigments and automotive white paint fragments for forensic examination using high-energy synchrotron radiation X-ray fluorescence spectrometry,2009,Journal of Forensic Sciences,54,3,,564,570,,20,10.1111/j.1556-4029.2009.01005.x,,"Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Japan Synchrotron Radiation Institute, 1-1-1 Kouto, Sayo-cho, Sayo-gun, Hyogo 679-5198, Japan; Department of Applied Chemistry, Faculty of Science, Tokyo University of Science, 1-3 Kagurazaka, Sinjuku-ku, Tokyo 162-8601, Japan","Nishiwaki, Y., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Watanabe, S., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Shimoda, O., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Saito, Y., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Nakanishi, T., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; Terada, Y., Japan Synchrotron Radiation Institute, 1-1-1 Kouto, Sayo-cho, Sayo-gun, Hyogo 679-5198, Japan; Ninomiya, T., Japan Synchrotron Radiation Institute, 1-1-1 Kouto, Sayo-cho, Sayo-gun, Hyogo 679-5198, Japan; Nakai, I., Department of Applied Chemistry, Faculty of Science, Tokyo University of Science, 1-3 Kagurazaka, Sinjuku-ku, Tokyo 162-8601, Japan",Automotive white paint fragments; Forensic science; High-energy synchrotron radiation x-ray fluorescence spectrometry; High-field strength elements; Titanium dioxide pigments (rutile); Trace elements,automotive paint; paint; titanium dioxide; trace element; unclassified drug; article; priority journal; synchrotron radiation; X ray fluorescence,"Nishiwaki, Y.; Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, 5-4-1 Shimoyamate-dori, Chuo-ku, Kobe, Hyogo 650-8510, Japan; email: yn777@f2.dion.ne.jp",Article,Final,,Scopus,2-s2.0-65349154586,,IFSMS 2010,Paint-Glass,Paint-Glass
