Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Brannon R.B., Morlang W.M.",7006747953;6603247941;,The crash of LOT Flight 007: Dental identification,2002,Journal of Forensic Sciences,47,6,,1323,1325,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036845168&partnerID=40&md5=65c1d00abc2289176b8756354fabf433,"Dept. of Maxillofacial Pathology, Louisiana State Univ. Sch. Dentistry, 1100 Florida Avenue, New Orleans, LA 70119, United States","Brannon, R.B., Dept. of Maxillofacial Pathology, Louisiana State Univ. Sch. Dentistry, 1100 Florida Avenue, New Orleans, LA 70119, United States; Morlang, W.M., Dept. of Maxillofacial Pathology, Louisiana State Univ. Sch. Dentistry, 1100 Florida Avenue, New Orleans, LA 70119, United States",Aircraft accidents; American athletes; Dental identification; Forensic odontology; Forensic science; Mass-disaster investigation; Sports,"aircraft accident; article; athlete; controlled study; dentition; disaster; forensic identification; human; human tissue; medical record; odontology; priority journal; Accidents, Aviation; Dental Records; Dermatoglyphics; Forensic Dentistry; Humans; Poland; Radiography, Dental","Brannon, R.B.; Dept. of Maxillofacial Pathology, Louisiana State Univ. Sch. Dentistry, 1100 Florida Avenue, New Orleans, LA 70119, United States",Article,Final,,Scopus,2-s2.0-0036845168,,IFSMS 2004,Toolmarks,Toolmarks
"Brannon R.B., Morlang W.M., Smith B.C.",7006747953;6603247941;55476061900;,The Gander Disaster: Dental Identification in a Military Tragedy,2003,Journal of Forensic Sciences,48,6,,1331,1335,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242442633&partnerID=40&md5=f1491127c2e4688c68ad45f26492b5bb,"Oral and Maxillofacial Pathol. Dept., Louisiana State Univ. Sch. of Dent., New Orleans, LA, United States; Forensic Odontologist, 9317 Gloxinia Drive, San Antonio, TX, United States; Department of Defense DNA Registry, Rockville, MD, United States; Oral and Maxillofacial Pathol. Dept., School of Dentistry, Louisiana State University, 1100 Florida Avenue, New Orleans, LA 70119, United States","Brannon, R.B., Oral and Maxillofacial Pathol. Dept., Louisiana State Univ. Sch. of Dent., New Orleans, LA, United States, Oral and Maxillofacial Pathol. Dept., School of Dentistry, Louisiana State University, 1100 Florida Avenue, New Orleans, LA 70119, United States; Morlang, W.M., Forensic Odontologist, 9317 Gloxinia Drive, San Antonio, TX, United States; Smith, B.C., Department of Defense DNA Registry, Rockville, MD, United States",Dental identification; Forensic odontology; Forensic science; Gander; Mass disasters; Newfoundland,"aircraft accident; Canada; conference paper; disaster; forensic identification; military phenomena; odontology; priority journal; United States; Accidents, Aviation; Burnout, Professional; Burns; Dental Records; Dermatoglyphics; Forensic Anthropology; Forensic Dentistry; Health Personnel; Humans; Military Personnel; Newfoundland; Radiographic Image Interpretation, Computer-Assisted; Radiography, Dental; Software","Brannon, R.B.; Oral and Maxillofacial Pathol. Dept., School of Dentistry, Louisiana State University, 1100 Florida Avenue, New Orleans, LA 70119, United States",Conference Paper,Final,,Scopus,2-s2.0-0242442633,,IFSMS 2004,Toolmarks,Toolmarks
"Brennan J., Bramble S., Crabtree S., Wright G.",,Fuming of latent fingerprints using dimethylaminocinnamaldehyde,1995,J. Forensic Ident.,45,4,,373,380,,32,,,,"Brennan, J.; Bramble, S.; Crabtree, S.; Wright, G.",,,,,Final,,Scopus,2-s2.0-0009661676,,IFSMS 2004,Toolmarks,Toolmarks
"Brennan J.S., Davies L.M., Bramble S.K., Rollins V., Rollins A.",7201397466;7202449520;6602841378;6507874418;7006483813;,Isomark™ spray: A novel method for the replication of marks,2001,Journal of Forensic Identification,51,6,,572,580,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035182748&partnerID=40&md5=990b74faa5e8b2501ccd676402674d46,"Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom","Brennan, J.S., Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom; Davies, L.M., Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom; Bramble, S.K., Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom; Rollins, V., Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom; Rollins, A., Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom",,rubber; accuracy; aerosol; article; crime; device; film; finger dermatoglyphics; forensic identification; photography; reliability; technique; thickness; viscosity,"Brennan, J.S.; Metropolitan Laboratory, 109 Lambeth Road, London SE1 7LP, United Kingdom; email: jsb03@fss.org.uk",Article,Final,,Scopus,2-s2.0-0035182748,,IFSMS 2004,Toolmarks,Toolmarks
"Bright J.-A., Petricevic S.F.",7101698371;24784321800;,Recovery of trace DNA and its application to DNA profiling of shoe insoles,2004,Forensic Science International,145,1,,7,12,,66,10.1016/j.forsciint.2004.03.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444345200&doi=10.1016%2fj.forsciint.2004.03.016&partnerID=40&md5=2dbfe6d4c79dfd66185457f51e132e85,"Inst. of Environ. Sci. and Res. Ltd., Mt. Albert Science Centre, Private Bag 92021, Auckland, New Zealand","Bright, J.-A., Inst. of Environ. Sci. and Res. Ltd., Mt. Albert Science Centre, Private Bag 92021, Auckland, New Zealand; Petricevic, S.F., Inst. of Environ. Sci. and Res. Ltd., Mt. Albert Science Centre, Private Bag 92021, Auckland, New Zealand",DNA shedder variability; Sampling; Shoes; STR; Trace DNA,article; controlled study; DNA determination; DNA extraction; DNA fingerprinting; evidence based medicine; foot sole; forensic identification; genetic analysis; genetic variability; human; human experiment; normal human; priority journal; sampling; shoe; skin cell,"Petricevic, S.F.; Inst. of Environ. Sci. and Res. Ltd., Mt. Albert Science Centre, Private Bag 92021, Auckland, New Zealand; email: sue.petricevic@esr.cri.nz",Article,Final,,Scopus,2-s2.0-4444345200,,IFSMS 2004,Toolmarks,Toolmarks
"Broniek B., Knaap W.",6504808558;6505971515;,Latent fingerprint development on thermal paper using muriatic (hydrochloric) acid,2002,Journal of Forensic Identification,52,4,,427,432,,25,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036300358&partnerID=40&md5=746789f3cb3bbd2f745b4f55dabe5c07,"Toronto Police Service, Forensic Identification Services, Building A, 2050 Jane Street, Toronto, Ont. M9N 2V3, Canada","Broniek, B., Toronto Police Service, Forensic Identification Services, Building A, 2050 Jane Street, Toronto, Ont. M9N 2V3, Canada; Knaap, W., Toronto Police Service, Forensic Identification Services, Building A, 2050 Jane Street, Toronto, Ont. M9N 2V3, Canada",,hydrochloric acid; article; emulsion; exposure; finger dermatoglyphics; forensic identification; forensic medicine; human; paper; technique; thermal analysis; vapor,"Knaap, W.; Toronto Police Service, Forensic Identification Services, Building A, 2050 Jane Street, Toronto, Ont. M9N 2V3, Canada; email: wknaap@powergate.ca",Article,Final,,Scopus,2-s2.0-0036300358,,IFSMS 2004,Toolmarks,Toolmarks
Broun K.S.,,"Daubert is Alive and Well in North Carolina – In Fact, We Beat the Feds to the Punch.",2002,The North Carolina State Bar ,7,3,,,,,,,"http://www.ncbar.com/Journal/journal_7,3.asp",,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Broschweiler W., Braun M., Dirnhofer R., Thali M.J.",6601972998;7402739920;7006721251;7005096122;,Analysis of patterned injuries and injury-causing instruments with forensic 3D/CAD supported photogrammetry (FPHG): An instruction manual for the documentation process,2003,Forensic Science International,132,2,,130,138,,47,10.1016/S0379-0738(03)00006-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346037234&doi=10.1016%2fS0379-0738%2803%2900006-9&partnerID=40&md5=f3bc0f675002c93e17702e02d410dc1f,"Scientific Forensic Service, Zurich City Police, 8004 Zurich, Switzerland; Institute of Forensic Medicine, University of Berne, Buehlstrasse 20, 3012 Berne, Switzerland","Brüschweiler, W., Scientific Forensic Service, Zurich City Police, 8004 Zurich, Switzerland; Braun, M., Scientific Forensic Service, Zurich City Police, 8004 Zurich, Switzerland; Dirnhofer, R., Institute of Forensic Medicine, University of Berne, Buehlstrasse 20, 3012 Berne, Switzerland; Thali, M.J., Institute of Forensic Medicine, University of Berne, Buehlstrasse 20, 3012 Berne, Switzerland",3D graphic model; 3D/CAD; Forensic science; Patterned injuries; Photogrammetry; Wound documentation; Wound morphology,analysis; article; bone; computer system; documentation; forensic science; injury; instrument; photography; priority journal; skin; soft tissue; three dimensional imaging,"Brüschweiler, W.; Scientific Forensic Service, Zurich City Police, 8004 Zurich, Switzerland; email: walter.brueschweiler@stp.stzh.ch",Article,Final,,Scopus,2-s2.0-0346037234,,IFSMS 2004,Toolmarks,Toolmarks
Burow D.,36967094000;,An improved silver physical developer,2003,Journal of Forensic Identification,53,3,,304,314,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038416876&partnerID=40&md5=b26eaf53e07b212041e76aff24efc837,"Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States","Burow, D., Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States",,citric acid; detergent; fat; ferrous ion; malic acid; oil; reagent; silver derivative; silver nitrate; water; article; cost control; drug formulation; finger dermatoglyphics; image processing; image quality; photography; solubility,"Burow, D.; Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States; email: burowl@marshall.edu",Article,Final,,Scopus,2-s2.0-0038416876,,IFSMS 2004,Toolmarks,Toolmarks
"Burow D., Seifert D., Cantu A.A.",36967094000;7005453517;7004217424;,Modifications to the silver physical developer,2003,Journal of Forensic Sciences,48,5,,1094,1100,,21,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042820391&partnerID=40&md5=0dee6e4bfc3232eb23d05f4016bb0afc,"Marshall University, Forensic Science Graduate Program, Huntington, WV, United States; U.S. Secret Service, Forensic Services Division, Washington, DC, United States; Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States","Burow, D., Marshall University, Forensic Science Graduate Program, Huntington, WV, United States, Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States; Seifert, D., U.S. Secret Service, Forensic Services Division, Washington, DC, United States; Cantu, A.A., U.S. Secret Service, Forensic Services Division, Washington, DC, United States",Fingerprints; Forensic science; PD; Silver physical developer,amino acid; iron; malic acid; ninhydrin; reagent; silver; sodium chloride; water; article; chemical modification; concentration response; finger dermatoglyphics; forensic science; ionization; porosity; priority journal; purification; reverse osmosis; solubility; Dermatoglyphics; Forensic Medicine; Humans; Paper; Silver Staining,"Burow, D.; Marshall University, Forensic Science Graduate Program, Forensic Science Center, 1401 Forensic Science Drive, Huntington, WV 25701, United States",Article,Final,,Scopus,2-s2.0-0042820391,,IFSMS 2004,Toolmarks,Toolmarks
"Busey T.A., Vanderkolk J.R.",,Behavioral and Electrophysiological Evidence for Configural Processing in Fingerprint Experts ,2004,,,,,,,,,,,,,,,"Indiana University, Bloomington, Indiana, USA ",Personal Communication,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Byrd J.S., Bertram D.",7202738589;7006172654;,Form-blindness,2003,Journal of Forensic Identification,53,3,,315,341,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038078322&partnerID=40&md5=6ba986f036dee69537f31784d9a5d282,"Mississippi Crime Laboratory, 1700 E. Woodrow Wilson Blvd., Jackson, MS 39216, United States; Department of Polymer Science, University of Southern Mississippi, Hattiesburg, MS, United States","Byrd, J.S., Mississippi Crime Laboratory, 1700 E. Woodrow Wilson Blvd., Jackson, MS 39216, United States; Bertram, D., Department of Polymer Science, University of Southern Mississippi, Hattiesburg, MS, United States",,article; blindness; human; job finding; learning disorder; medical profession; pattern recognition; statistical analysis; vision test; visual system,"Byrd, J.S.; Mississippi Crime Laboratory, 1700 E. Woodrow Wilson Blvd., Jackson, MS 39216, United States",Article,Final,,Scopus,2-s2.0-0038078322,,IFSMS 2004,Toolmarks,Toolmarks
"Caldwell J.P., Kim N.D.",7402513539;7403397093;,Extension of the color suite available for chemical enhancement of fingerprints in blood,2002,Journal of Forensic Sciences,47,2,,332,340,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036200560&partnerID=40&md5=2a62489b373f8cb02ec58c8d52280a5f,"Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand","Caldwell, J.P., Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand; Kim, N.D., Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand",Blood; Fingerprints; Forensic science; Hemoglobin; OPD; Peroxidase; PPD,"1,2 phenylenediamine; diaminobenzidine; hemoglobin; hydrogen peroxide; peroxidase; phenylenediamine; article; blood analysis; chemical analysis; chemical engineering; chemical structure; color; concentration response; finger dermatoglyphics; forensic science; pH; porosity; practice guideline; priority journal; ultraviolet spectroscopy; 3,3'-Diaminobenzidine; Blood; Color; Dermatoglyphics; Forensic Medicine; Humans; Hydrogen Peroxide; Hydrogen-Ion Concentration; Indicators and Reagents; Phenylenediamines; Sensitivity and Specificity; Surface Properties","Kim, N.D.; Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand; email: n.kim@waikato.ac.nz",Article,Final,,Scopus,2-s2.0-0036200560,,IFSMS 2004,Toolmarks,Toolmarks
"Caldwell J.P., Henderson W., Kim N.D.",7402513539;7202529854;7403397093;,Luminescent visualization of latent fingerprints by direct reaction with a lanthanide shift reagent,2001,Journal of Forensic Sciences,46,6,,1332,1341,,27,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034762714&partnerID=40&md5=f08436ca035d5ee74a95ef26cd0610d3,"Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand","Caldwell, J.P., Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand; Henderson, W., Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand; Kim, N.D., Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand",Europium; Fingerprints; Fluorescence; Forensic science; Luminescence; Nuclear magnetic resonance; Shift reagents,europium; lanthanide; ninhydrin; reagent; article; device; finger dermatoglyphics; fluorescence; forensic identification; luminescence; nuclear magnetic resonance; priority journal; ultraviolet irradiation; Aluminum; Dermatoglyphics; Forensic Medicine; Humans; Indicators and Reagents; Luminescent Measurements; Organometallic Compounds; Paper,"Kim, N.D.; Department of Chemistry, University of Waikato, Private Bag 3105, Hamilton, New Zealand",Article,Final,,Scopus,2-s2.0-0034762714,,IFSMS 2004,Toolmarks,Toolmarks
Cantu A.A.,,Silver physical developers for the visualization of latent prints on paper,2001,Forensic Sci. Rev.,13,1,,29,64,,47,,,,"Cantu, A.A.",,,,,Final,,Scopus,2-s2.0-0038015767,,IFSMS 2004,Toolmarks,Toolmarks
"Cantu A.A., Johnson J.L.",,Silver physical development of latent prints,2001,Advances in Fingerprint Technology,,,,241,274,,26,,,,"Cantu, A.A.; Johnson, J.L.",,,,,Final,,Scopus,2-s2.0-0038524588,,IFSMS 2004,Toolmarks,Toolmarks
"Causin V., Marega C., Schiavone S.",6602309019;6603912123;55928378600;,Cuts and tears on a paper towel: A case report on an unusual examination of damage,2005,Forensic Science International,148,02-Mar,,157,162,,7,10.1016/j.forsciint.2004.04.078,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11444262030&doi=10.1016%2fj.forsciint.2004.04.078&partnerID=40&md5=b1fd1889c49e1a9fe701e30d4ef6505a,"Dipto. di Sci. Chimiche dell'Univ., Via Marzolo 1, Padova, Italy; Sezione di Chimica, Esplosivi Ed Infiammabili, Reparto Carabinieri I., Rome, Italy","Causin, V., Dipto. di Sci. Chimiche dell'Univ., Via Marzolo 1, Padova, Italy; Marega, C., Dipto. di Sci. Chimiche dell'Univ., Via Marzolo 1, Padova, Italy; Schiavone, S., Sezione di Chimica, Esplosivi Ed Infiammabili, Reparto Carabinieri I., Rome, Italy",Criminalistics; Forensic science; Paper towels; Textiles,adult; article; case report; female; forensic pathology; homicide; human; laboratory test; laceration; paper; police; priority journal; textile,"Causin, V.; Dipto. di Sci. Chimiche dell'Univ., Via Marzolo 1, Padova, Italy; email: valerio.causin@unipd.it",Article,Final,,Scopus,2-s2.0-11444262030,,IFSMS 2004,Toolmarks,Toolmarks
"Centoricka M., Rone B.",6507105427;6504655209;,Development of latent fingerprints on various surfaces by using the RTX method,2002,Z Zagadnien Nauk Sadowych,51,,,155,157,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037998162&partnerID=40&md5=fb61e27a59dfd067a0b72c8d79705517,"State Forensic Science Bureau, Riga, Latvia","Centoricka, M., State Forensic Science Bureau, Riga, Latvia; Rone, B., State Forensic Science Bureau, Riga, Latvia",Adhesive tape; Fingerprints; Forensic science; Latent print detection; Ruthenium tetroxide,ruthenium derivative; ruthenium tetroxide; unclassified drug; adhesive bandage; analytic method; cartridge; coin; conference paper; finger dermatoglyphics; friction; materials; photography; polymerization; porosity; surface property,"Čentoricka, M.; State Forensic Science Bureau, Riga, Latvia",Conference Paper,Final,,Scopus,2-s2.0-0037998162,,IFSMS 2004,Toolmarks,Toolmarks
