Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Mohtasebi S.H., Dehghantanha A., Choo K.-K.R.",55378577400;36023169100;57208540261;,"Cloud Storage Forensics: Analysis of Data Remnants on SpiderOak, JustCloud, and pCloud",2017,Contemporary Digital Forensic Investigations of Cloud and Mobile Applications,,NA,,205,246,NA,4,10.1016/B978-0-12-805303-4.00013-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046358536&doi=10.1016%2fB978-0-12-805303-4.00013-7&partnerID=40&md5=a989e941367d2904c647aeb39fc36cc4,"Shabakeh Gostar Ltd. Co., Tehran, Iran; University of Salford, Salford, United Kingdom; University of Texas at San Antonio, San Antonio, TX, United States; University of South Australia, Adelaide, SA, Australia; China University of Geosciences, China","Mohtasebi, S.H., Shabakeh Gostar Ltd. Co., Tehran, Iran; Dehghantanha, A., University of Salford, Salford, United Kingdom; Choo, K.-K.R., University of Texas at San Antonio, San Antonio, TX, United States, University of South Australia, Adelaide, SA, Australia, China University of Geosciences, China",Cloud computing forensics; Cloud storage forensics; Digital forensics; JustCloud forensics; PCloud forensics; SpiderOak forensics,Digital forensics; Digital storage; Storage as a service (STaaS); Technology transfer; Analysis of data; Cloud platforms; Cloud storages; Forensics investigators; JustCloud forensics; PCloud forensics; SpiderOak forensics; Computer forensics,"Mohtasebi, S.H.; Shabakeh Gostar Ltd. Co.Iran",Book Chapter,Final,,Scopus,2-s2.0-85046358536,,IFSMS 2019,Digital Evidence,Digital Evidence
"Muir M., Leimich P., Buchanan W.J.",57208088215;6504778126;56206746600;,A Forensic Audit of the Tor Browser Bundle,2019,Digital Investigation,29,NA,,118,128,NA,1,10.1016/j.diin.2019.03.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063760797&doi=10.1016%2fj.diin.2019.03.009&partnerID=40&md5=f352d9144488f3fc14a53c6fd5346fc4,"School of Computing, Edinburgh Napier University, United Kingdom","Muir, M., School of Computing, Edinburgh Napier University, United Kingdom; Leimich, P., School of Computing, Edinburgh Napier University, United Kingdom; Buchanan, W.J., School of Computing, Edinburgh Napier University, United Kingdom",Digital forensics; Tor; Windows 10,Digital forensics; Digital storage; Encrypted data; Experimental methodology; File storage; In networks; Network connection; Computer forensics,"Buchanan, W.J.; School of Computing, Edinburgh Napier UniversityUnited Kingdom; email: w.buchanan@napier.ac.uk",Article,Final,,Scopus,2-s2.0-85063760797,,IFSMS 2019,Digital Evidence,Digital Evidence
"Nemetz S., Schmitt S., Freiling F.",57201732877;55566362200;13007598800;,A standardized corpus for SQLite database forensics,2018,Digital Investigation,24,NA,,S121,S130,NA,6,10.1016/j.diin.2018.01.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045882144&doi=10.1016%2fj.diin.2018.01.015&partnerID=40&md5=c3b6c51ce642fc77115238f6b1d39b1a,"Computer Science Department, Friedrich-Alexander-University, Erlangen-Nuremberg (FAU), Germany","Nemetz, S., Computer Science Department, Friedrich-Alexander-University, Erlangen-Nuremberg (FAU), Germany; Schmitt, S., Computer Science Department, Friedrich-Alexander-University, Erlangen-Nuremberg (FAU), Germany; Freiling, F., Computer Science Department, Friedrich-Alexander-University, Erlangen-Nuremberg (FAU), Germany",Database forensics; Digital forensics; Forensic corpora; SQLite3,Application programs; Database systems; Digital forensics; Application data; Benchmark analysis; File formats; Forensic analysis; Forensic corpora; Forensic investigation; Smartphone apps; SQLite3; Computer forensics,"Schmitt, S.; Computer Science Department, Friedrich-Alexander-University, Erlangen-Nuremberg (FAU)Germany; email: sven.schmitt@cs.fau.de",Article,Final,Open Access,Scopus,2-s2.0-85045882144,,IFSMS 2019,Digital Evidence,Digital Evidence
"Nieto A., Rios R., Lopez J.",16239350900;52364670700;57010550300;,Iot-forensics meets privacy: Towards cooperative digital investigations,2018,Sensors (Switzerland),18,2,492,,,NA,16,10.3390/s18020492,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041804249&doi=10.3390%2fs18020492&partnerID=40&md5=9f0b1f04d7d75cb3d495ccc8e8d9acf5,"Network, Information and Computer Security (NICS) Lab, University of Malaga, Malaga, 29071, Spain","Nieto, A., Network, Information and Computer Security (NICS) Lab, University of Malaga, Malaga, 29071, Spain; Rios, R., Network, Information and Computer Security (NICS) Lab, University of Malaga, Malaga, 29071, Spain; Lopez, J., Network, Information and Computer Security (NICS) Lab, University of Malaga, Malaga, 29071, Spain",Digital witness; IoT-forensics; Privacy,Computer forensics; Data privacy; Digital devices; Internet of things; Profitability; Digital investigation; Digital witness; Electronic evidences; Internet of thing (IOT); IoT-forensics; Personal devices; Sensitive informations; Digital forensics; article; feasibility study; human; internet of things; privacy; profit; witness,"Nieto, A.; Network, Information and Computer Security (NICS) Lab, University of MalagaSpain; email: nieto@lcc.uma.es",Article,Final,Open Access,Scopus,2-s2.0-85041804249,,IFSMS 2019,Digital Evidence,Digital Evidence
NIST,,The NIST definition of cloud computing,2011,National Institute of Standards and Technology: Computer Security Resource Center,,NA,,,,NA,NA,,https://csrc.nist.gov/publications/detail/sp/800-145/final,,NIST,Cloud Computing; SaaS; PaaS; IaaS; On-demand Self Service; Reserve Pooling; Rapid Elasticity; Measured Service; Software as a Service; Platform as a Service; Infrastructure as a Service,,,Article,,,,,,IFSMS 2019,Digital Evidence,Digital Evidence
NIST,,Draft NISTIR 8006 NIST cloud computing forensic science challenges,2014,NIST Cloud Computing Forensic Science Challenges,,NA,,,,NA,50,,https://csrc.nist.gov/csrc/media/publications/nistir/8006/draft/documents/draft_nistir_8006.pdf,,NIST,Digital forensics; Forensics; Cloud computing forensics; Forensic Science; Forensics challenges,,,Article,Final,,Scopus,2-s2.0-84940734146,,IFSMS 2019,Digital Evidence,Digital Evidence
NIST,,Computer Forensic Reference Data Sets,2019,,,NA,,,,NA,1,,https://www.cfreds.nist.gov,,Nist,,,,Website,Final,,Scopus,2-s2.0-85081948907,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
NIST,,A framework for harmonizing forensic science practices and digital/multimedia evidence,2018,A framework for harmonizing forensic science practices and digital/multimedia evidence,,NA,,,,NA,NA,,https://www.nist.gov/sites/default/files/documents/2018/01/10/osac_ts_0002.pdf,,NIST,,,,Article,,,,,,IFSMS 2019,Digital Evidence,Digital Evidence
"Ogazi-Onyemaechi B.C., Dehghantanha A., Choo K.-K.R.",24921904500;36023169100;57208540261;,Performance of Android Forensics Data Recovery Tools,2017,Contemporary Digital Forensic Investigations of Cloud and Mobile Applications,,NA,,91,110,NA,1,10.1016/B978-0-12-805303-4.00007-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072788613&doi=10.1016%2fB978-0-12-805303-4.00007-1&partnerID=40&md5=2feb931eb8332d7d7e29f7db63ff2b33,"University of Salford, Salford, United Kingdom; University of Texas at San Antonio, San Antonio, TX, United States; University of South Australia, Adelaide, SA, Australia; China University of Geosciences, China","Ogazi-Onyemaechi, B.C., University of Salford, Salford, United Kingdom; Dehghantanha, A., University of Salford, Salford, United Kingdom; Choo, K.-K.R., University of Texas at San Antonio, San Antonio, TX, United States, University of South Australia, Adelaide, SA, Australia, China University of Geosciences, China",Android forensics; Data recovery; Deleted file recovery; Digital forensics; Mobile forensics,Computer forensics; Digital forensics; Recovery; Telephone sets; Android forensics; Data recovery; Deleted files; Forensic tools; Forensics investigators; Mobile forensics; Samsung; Android (operating system),"Ogazi-Onyemaechi, B.C.; University of Texas at San AntonioUnited States",Book Chapter,Final,,Scopus,2-s2.0-85072788613,,IFSMS 2019,Digital Evidence,Digital Evidence
Onovakpuri P.,,"Forensic analysis of Skype, viber and WhatsApp messenger on android platform",2018,Int. J. Cyber-Secur. Digital Forensics,7,2,,119,131,NA,1,10.17781/P002369,https://pdfs.semanticscholar.org/aebe/e4a9e0a7363d0adbf1d74c04cdb38dfc7a84.pdf,"Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, Serdang, Selangor, Malaysia ","Onovakpuri, P.","Android Forensics, mVoIP, Skype, WhatsApp Messenger, Viber, Digital Forensics",,"Peter E. Onovakpuri Faculty of Computer Science and Information Technology, Universiti Putra Malaysia, Serdang, Selangor, Malaysia. Email: onova@live.com ",Article,Final,,Scopus,2-s2.0-85081974914,,IFSMS 2019,Digital Evidence,Digital Evidence
"Orr D., Lancaster D.",,Cryptocurrency and Blockchain: a discussion of forensic needs,2018,Int. J. Cyber-Secur. Digital Forensics,7,4,,420,435,NA,1,,https://www.academia.edu/38053267/Cryptocurrency_and_the_Blockchain_A_Discussion_of_Forensic_Needs,"University of North Georgia, Dahlonega, GA 30597 ; Division of Information Technology & Sciences of Champlain College, Burlington, VT 05401","Orr, D.; Lancaster, D.","Blockchain, cryptocurrency, altcoin, anonymity, mining, currency, Bitcoin, organized crime, digital forensics. ",,"Douglas A. Orr Ph.D., University of North Georgia, 82 College Circle, Dahlonega, GA 30597. Email: douglas.orr@ung.edu ; Drew M. Lancaster, Division of Information Technology & Sciences of Champlain College, 163 S Willard St, Burlington, VT 05401. Email: drew.lancaster@mymail.champlain.edu",Article,Final,,Scopus,2-s2.0-85081966909,,IFSMS 2019,Digital Evidence,Digital Evidence
"Page H., Horsman G., Sarna A., Foster J.",55863419000;55366646200;55862984000;57204003743;,A review of quality procedures in the UK forensic sciences: What can the field of digital forensics learn?,2019,Science and Justice,59,1,,83,92,NA,5,10.1016/j.scijus.2018.09.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054006560&doi=10.1016%2fj.scijus.2018.09.006&partnerID=40&md5=4d3efe4f5b4f82f9357a95adc2605824,"School of Science, Engineering & Design, Teesside University, Middlesbrough, North Yorkshire, United Kingdom; Forensic Recovery Unit, Specialist Crime Command, Surrey Police, Guildford, United Kingdom; Fostering Forensics Ltd, Suite 17, Innovation House, 26 Longfield Road, South Church Enterprise Park, Bishop Auckland, County Durham, United Kingdom","Page, H., School of Science, Engineering & Design, Teesside University, Middlesbrough, North Yorkshire, United Kingdom; Horsman, G., School of Science, Engineering & Design, Teesside University, Middlesbrough, North Yorkshire, United Kingdom; Sarna, A., Forensic Recovery Unit, Specialist Crime Command, Surrey Police, Guildford, United Kingdom; Foster, J., Fostering Forensics Ltd, Suite 17, Innovation House, 26 Longfield Road, South Church Enterprise Park, Bishop Auckland, County Durham, United Kingdom","Codes of practice and conduct; Digital forensics; DNA, Fingerprint; Forensic science; Peer review",article; body fluid; drawing; forensic science; human; human experiment; peer review; total quality management; accreditation; chemistry; computer; dermatoglyphics; female; forensic science; information retrieval; male; organization and management; peer review; practice guideline; quality control; specimen handling; United Kingdom; DNA; Accreditation; Body Fluids; Computers; Dermatoglyphics; DNA; Female; Forensic Sciences; Guidelines as Topic; Humans; Information Storage and Retrieval; Male; Peer Review; Quality Control; Specimen Handling; Total Quality Management; United Kingdom,"Page, H.; School of Science, Engineering & Design, Teesside University, Middlesbrough, United Kingdom; email: h.page@tees.ac.uk",Article,Final,,Scopus,2-s2.0-85054006560,,IFSMS 2019,Digital Evidence,Digital Evidence
"Palutke R., Freiling F.",57193628492;13007598800;,Styx: Countering robust memory acquisition,2018,Digital Investigation,24,NA,,S18,S28,NA,2,10.1016/j.diin.2018.01.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045733587&doi=10.1016%2fj.diin.2018.01.004&partnerID=40&md5=b64b5483747c5ea917324ef4de29168d,"Department of Computer Science, Friedrich-Alexander-Universit‰t Erlangen-N¸rnberg (FAU), Erlangen, Germany","Palutke, R., Department of Computer Science, Friedrich-Alexander-Universit‰t Erlangen-N¸rnberg (FAU), Erlangen, Germany; Freiling, F., Department of Computer Science, Friedrich-Alexander-Universit‰t Erlangen-N¸rnberg (FAU), Erlangen, Germany",,Computer crime; Computer operating systems; Malware; Address translation; Cybercrime investigations; Forensic analysis; Hardware virtualization; Loadable kernel modules; Memory acquisitions; Proof of concept; System operation; Computer forensics,"Palutke, R.; Department of Computer Science, Friedrich-Alexander-Universit‰t Erlangen-N¸rnberg (FAU)Germany; email: ralph.palutke@fau.de",Article,Final,Open Access,Scopus,2-s2.0-85045733587,,IFSMS 2019,Digital Evidence,Digital Evidence
"Park M., Kim G., Park Y., Lee I., Kim J.",56035968000;57205643142;57205644720;57205645320;57203325060;,Decrypting password-based encrypted backup data for Huawei smartphones,2019,Digital Investigation,28,NA,,119,125,NA,2,10.1016/j.diin.2019.01.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060930195&doi=10.1016%2fj.diin.2019.01.008&partnerID=40&md5=5c908ea836ab6a6f46343352380dfe46,"Dept. of Financial Information Security, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea; Dept. of Information Security, Cryptology and Mathematics, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea; Digital Investigations Division, Prosecutorsí Office, 157, Banpo-Daero, Seocho-Gu, Seoul, 06590, South Korea","Park, M., Dept. of Financial Information Security, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea; Kim, G., Dept. of Information Security, Cryptology and Mathematics, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea; Park, Y., Digital Investigations Division, Prosecutorsí Office, 157, Banpo-Daero, Seocho-Gu, Seoul, 06590, South Korea; Lee, I., Digital Investigations Division, Prosecutorsí Office, 157, Banpo-Daero, Seocho-Gu, Seoul, 06590, South Korea; Kim, J., Dept. of Financial Information Security, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea, Dept. of Information Security, Cryptology and Mathematics, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, Seoul, 02707, South Korea",Decryption; Password recovery; Smartphone backup; Smartphone forensics,Application programs; Authentication; Data mining; Smartphones; Continuous updates; Data encryption; Decryption; Digital investigators; Full disk encryptions; Password recoveries; Smartphone forensics; User privacy; Cryptography,"Kim, J.; Dept. of Financial Information Security, Kookmin University, 77 Jeongneung-Ro, Seongbuk-Gu, South Korea; email: jskim@kookmin.ac.kr",Article,Final,Open Access,Scopus,2-s2.0-85060930195,,IFSMS 2019,Digital Evidence,Digital Evidence
"Patil D.N., Meshram B.B.",,RegForensicTool: Evidence collection and analysis of windows registry,2016,Int. J. Cyber-Secur. Digital Forensics,5,2,,94,105,NA,3,10.17781/P002064,https://www.researchgate.net/publication/306522193_RegForensicTool_Evidence_Collection_and_Analysis_of_Windows_Registry,"Veermata Jijabai Technological Institute Matunga, Mumbai, India ","Patil, D.N.; Meshram, B.B.","Registry,  Registry  key,  Hives,  Integrated  analysis, Timeline ",,"Dinesh N. Patil, Veermata Jijabai Technological Institute Matunga, Mumbai, India. Email: dinesh9371@gmail.com ; Bandu B. Meshram, Veermata Jijabai Technological Institute Matunga, Mumbai, India. Email: bbmeshram@vjti.org.in",Article,Final,,Scopus,2-s2.0-85073670867,,IFSMS 2019,Digital Evidence,Digital Evidence
