Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Anthonioz A., Champod C.",6506301781;6603229803;,Integration of Pore Features into the Evaluation of Fingerprint Evidence,2014,Journal of Forensic Sciences,59,1,,82,93,,4,10.1111/1556-4029.12302,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891824736&doi=10.1111%2f1556-4029.12302&partnerID=40&md5=81769b4d86f2c64f25e615fa363c6a8c,"…cole des Sciences Criminelles, Institut de Police Scientifique, Batochime, Quartier Sorge, UniversitÈ de Lausanne, Lausanne-Dorigny, CH-1015, Switzerland","Anthonioz, A., …cole des Sciences Criminelles, Institut de Police Scientifique, Batochime, Quartier Sorge, UniversitÈ de Lausanne, Lausanne-Dorigny, CH-1015, Switzerland; Champod, C., …cole des Sciences Criminelles, Institut de Police Scientifique, Batochime, Quartier Sorge, UniversitÈ de Lausanne, Lausanne-Dorigny, CH-1015, Switzerland",Evaluation of evidence; Fingerprints; Forensic science; Identification; Level 3 features; Likelihood ratio; Pores; Poroscopy,"algorithm; article; dermatoglyphics; evaluation of evidence; female; fingerprints; forensic science; human; identification; level 3 features; likelihood ratio; male; pathology; Pores; poroscopy; sebaceous gland; statistical model; evaluation of evidence; fingerprints; forensic science; identification; level 3 features; likelihood ratio; pores; poroscopy; Algorithms; Dermatoglyphics; Female; Humans; Likelihood Functions; Male; Models, Statistical; Sebaceous Glands","Anthonioz, A.; Ecole des Sciences Criminelles, Institut de Police Scientifique Batochime, Quartier Sorge UniversitÈ de Lausanne, CH-1015 Lausanne-Dorigny, Switzerland; email: alexandre.anthonioz@unil.ch",Article,Final,,Scopus,2-s2.0-84891824736,,IFSMS 2016,Fingermark Composition,Fingermarks
"Lee J., Pyo M., Lee S.-H., Kim J., Ra M., Kim W.-Y., Park B.J., Lee C.W., Kim J.-M.",37072549400;56151125500;57203597350;57193279300;56118568400;18935260300;23995663900;57189615575;7006279535;,Hydrochromic conjugated polymers for human sweat pore mapping,2014,Nature Communications,5,,3736,,,,133,10.1038/ncomms4736,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899809153&doi=10.1038%2fncomms4736&partnerID=40&md5=93cc02e0f33d5ab0457175e7fcad7e8d,"Department of Chemical Engineering, Hanyang University, Seoul 133-791, South Korea; Department of Physics, Hanyang University, Seoul 133-791, South Korea; Institute of Nano Science and Technology, Hanyang University, Seoul 133-791, South Korea; Department of Electronic Engineering, Hanyang University, Seoul 133-791, South Korea; Department of Chemical Engineering, Kyung Hee University, Youngin-Si, Gyeonggi-do 446-701, South Korea","Lee, J., Department of Chemical Engineering, Hanyang University, Seoul 133-791, South Korea; Pyo, M., Department of Chemical Engineering, Hanyang University, Seoul 133-791, South Korea; Lee, S.-H., Department of Physics, Hanyang University, Seoul 133-791, South Korea; Kim, J., Department of Physics, Hanyang University, Seoul 133-791, South Korea, Institute of Nano Science and Technology, Hanyang University, Seoul 133-791, South Korea; Ra, M., Department of Electronic Engineering, Hanyang University, Seoul 133-791, South Korea; Kim, W.-Y., Department of Electronic Engineering, Hanyang University, Seoul 133-791, South Korea; Park, B.J., Department of Chemical Engineering, Kyung Hee University, Youngin-Si, Gyeonggi-do 446-701, South Korea; Lee, C.W., Institute of Nano Science and Technology, Hanyang University, Seoul 133-791, South Korea; Kim, J.-M., Department of Chemical Engineering, Hanyang University, Seoul 133-791, South Korea, Institute of Nano Science and Technology, Hanyang University, Seoul 133-791, South Korea",,hygroscopic agent; polydiacetylene; polymer; unclassified drug; water; polyacetylene derivative; polydiacetylene; polymer; absorption spectroscopy; article; color; colorimetry; fluorescence; hydration; sensor; sweat gland; X ray diffraction; anatomy and histology; chemical structure; chemistry; diagnostic use; finger; human; procedures; sweat gland; Sweat Gland Diseases; synthesis; Colorimetry; Fingers; Fluorescence; Humans; Molecular Structure; Polyacetylenes; Polymers; Sweat Gland Diseases; Sweat Glands; Water,"Lee, C.W.; Institute of Nano Science and Technology, Hanyang University, Seoul 133-791, South Korea; email: lcw@hanyang.ac.kr",Article,Final,Open Access,Scopus,2-s2.0-84899809153,,IFSMS 2016,Fingermark Composition,Fingermarks
"Suryawanshi R., Kamble T., Joshi N., Nikam A., Khedkar A.",,Analysis and Detection of Altered Human Fingerprints Using Minutiae Technique,2014,International Journal of Emerging Technology and Advanced Engineering,4,10,,346,350,,,,,,"Suryawanshi R, Kamble T, Joshi N, Nikam A, Khedkar A.",,,,Article,,,,,,IFSMS 2016,Fingermark Composition,Fingermarks
"Ellingsgaard J., Sousedik C., Busch C.",56705574400;55934161900;7101767185;,Detecting fingerprint alterations by orientation field and minutiae orientation analysis,2014,"2nd International Workshop on Biometrics and Forensics, IWBF 2014",,,6914240,,,,8,10.1109/IWBF.2014.6914240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934324086&doi=10.1109%2fIWBF.2014.6914240&partnerID=40&md5=c3a71795e2beee03deae607d9dd340fe,"Norwegian Biometrics Laboratory, Gj¯vik University College, Teknologiveien 22, Gj¯vik, 2815, Norway; Technical University of Denmark, Anker Engelunds Vej 1, Lyngby, 2800 Kgs., Denmark","Ellingsgaard, J., Norwegian Biometrics Laboratory, Gj¯vik University College, Teknologiveien 22, Gj¯vik, 2815, Norway, Technical University of Denmark, Anker Engelunds Vej 1, Lyngby, 2800 Kgs., Denmark; Sousedik, C., Norwegian Biometrics Laboratory, Gj¯vik University College, Teknologiveien 22, Gj¯vik, 2815, Norway; Busch, C., Norwegian Biometrics Laboratory, Gj¯vik University College, Teknologiveien 22, Gj¯vik, 2815, Norway",,,,Conference Paper,Final,,Scopus,2-s2.0-84934324086,,IFSMS 2016,Fingermark Composition,Fingermarks
"Galbally J., Fierrez J., Ortega-Garcia J., Cappelli R.",22034244200;55664171900;24492106800;7004696136;,Fingerprint anti-spoofing in biometric systems,2014,Advances in Computer Vision and Pattern Recognition,49,,,35,64,,9,10.1007/978-1-4471-6524-8_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939121786&doi=10.1007%2f978-1-4471-6524-8_3&partnerID=40&md5=6c6f4492d8195d9c99b3465cc25f731e,"Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Biometric Systems Laboratory (BioLab), Universitía di Bologna, Bologna, Italy","Galbally, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Fierrez, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Ortega-Garcia, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Cappelli, R., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain, Biometric Systems Laboratory (BioLab), Universitía di Bologna, Bologna, Italy",,,"Galbally, J.; Biometric Recognition Group-ATVS, Universidad Autonoma de MadridSpain; email: javier.galbally@uam.es",Book Chapter,Final,,Scopus,2-s2.0-84939121786,,IFSMS 2016,Fingermark Composition,Fingermarks
"Marasco E., Ross A.",35409507000;7402568052;,A survey on antispoofing schemes for fingerprint recognition systems,2014,ACM Computing Surveys,47,2,2617756,,,,114,10.1145/2617756,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911072520&doi=10.1145%2f2617756&partnerID=40&md5=4647a5f8f9e108c5dfad495193227c02,"West Virginia University, Lane Department of Computer Science and Electrical Engineering, Morgantown, WV  26506, United States; Michigan State University, Department of Computer Science and Engineering, East Lansing, MI  48824, United States","Marasco, E., West Virginia University, Lane Department of Computer Science and Electrical Engineering, Morgantown, WV  26506, United States; Ross, A., Michigan State University, Department of Computer Science and Engineering, East Lansing, MI  48824, United States",Antispoofing; Biometrics; Fingerprints; Liveness detection; Person verification,Biometrics; Silicones; Anti-spoofing; Fingerprint antispoofing; Fingerprint images; Fingerprint recognition systems; Fingerprint ridges; Fingerprints; Liveness detection; Person verification; Pattern recognition,"Marasco, E.; West Virginia University, Lane Department of Computer Science and Electrical EngineeringUnited States",Article,Final,,Scopus,2-s2.0-84911072520,,IFSMS 2016,Fingermark Composition,Fingermarks
"Girod A., Weyermann C.",54786517400;23978745200;,Lipid composition of fingermark residue and donor classification using GC/MS,2014,Forensic Science International,238,,,68,82,,45,10.1016/j.forsciint.2014.02.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897873577&doi=10.1016%2fj.forsciint.2014.02.020&partnerID=40&md5=33ab531920c1dfd113bd49502c59eaf9,"Institut de Police Scientifique, University of Lausanne, B‚tochime, CH-1015 Lausanne, Switzerland","Girod, A., Institut de Police Scientifique, University of Lausanne, B‚tochime, CH-1015 Lausanne, Switzerland; Weyermann, C., Institut de Police Scientifique, University of Lausanne, B‚tochime, CH-1015 Lausanne, Switzerland",Chemometrics; Fingerprints; Hierarchical cluster analysis; Sebaceous compounds; Variability,benzoic acid ester derivative; cholesterol; cholesterol ester; cosmetic; gamma tocopherol; lipid; myristic acid myristyl ester; myristyl myristoleate; myristyl palmitoleate; palmitic acid; squalene; unclassified drug; alkane; alpha tocopherol; lipid; squalene; acne; adult; article; chemometrics; cluster analysis; female; finger dermatoglyphics; forensic science; hierarchical cluster analysis; human; hypercholesterolemia; lipid composition; male; mass fragmentography; middle aged; priority journal; chemistry; dermatoglyphics; mass fragmentography; sebum; Adult; Alkanes; Cluster Analysis; Dermatoglyphics; Female; Forensic Sciences; Gas Chromatography-Mass Spectrometry; Humans; Lipids; Male; Middle Aged; Sebum; Squalene; Vitamin E,"Girod, A.; Institut de Police Scientifique, University of Lausanne, B‚tochime, CH-1015 Lausanne, Switzerland; email: aline.girod@unil.ch",Article,Final,,Scopus,2-s2.0-84897873577,,IFSMS 2016,Fingermark Composition,Fingermarks
"Pirkl A., Meier M., Popkova Y., Letzel M., Schnapp A., Schiller J., Dreisewerd K.",35093244700;57213971773;35772891900;6602519254;57209425750;7201945728;6602530925;,Analysis of free fatty acids by ultraviolet laser desorption ionization mass spectrometry using insect wings as hydrophobic sample substrates,2014,Analytical Chemistry,86,21,,10763,10771,,18,10.1021/ac5020047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908577189&doi=10.1021%2fac5020047&partnerID=40&md5=bf92399bb867424234d509845aa2a181,"Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, D-M¸nster, 48149, Germany; Institute of Medical Physics and Biophysics, University of Leipzig, H‰rtelstra?e 16-18, Leipzig, 04107, Germany; Institute of Organic Chemistry, University of M¸nster, Corrensstra?e 40, D-M¸nster, 48149, Germany; Interdisciplinary Center for Clinical Research (IZKF), University of M¸nster, Domagkstra?e 3, D-M¸nster, 48149, Germany","Pirkl, A., Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, D-M¸nster, 48149, Germany; Meier, M., Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, D-M¸nster, 48149, Germany; Popkova, Y., Institute of Medical Physics and Biophysics, University of Leipzig, H‰rtelstra?e 16-18, Leipzig, 04107, Germany; Letzel, M., Institute of Organic Chemistry, University of M¸nster, Corrensstra?e 40, D-M¸nster, 48149, Germany; Schnapp, A., Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, D-M¸nster, 48149, Germany; Schiller, J., Institute of Medical Physics and Biophysics, University of Leipzig, H‰rtelstra?e 16-18, Leipzig, 04107, Germany; Dreisewerd, K., Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, D-M¸nster, 48149, Germany, Interdisciplinary Center for Clinical Research (IZKF), University of M¸nster, Domagkstra?e 3, D-M¸nster, 48149, Germany",,"Free fatty acid; Insect wings; Laser desorption ionization mass spectrometry; fatty acid; animal; chemical phenomena; chemistry; Drosophila melanogaster; forelimb; mass spectrometry; mouse; procedures; ultraviolet spectrophotometry; Animals; Drosophila melanogaster; Fatty Acids, Nonesterified; Hydrophobic and Hydrophilic Interactions; Mass Spectrometry; Mice; Spectrophotometry, Ultraviolet; Wing","Dreisewerd, K.; Institute for Hygiene, University of M¸nster, Robert-Koch-Stra?e 41, Germany",Article,Final,,Scopus,2-s2.0-84908577189,,IFSMS 2016,Fingermark Composition,Fingermarks
"De Puit M., Ismail M., Xu X.",35434783600;55872950700;57196741696;,"LCMS Analysis of Fingerprints, the Amino Acid Profile of 20 Donors",2014,Journal of Forensic Sciences,59,2,,364,370,,28,10.1111/1556-4029.12327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897605941&doi=10.1111%2f1556-4029.12327&partnerID=40&md5=44e356816d90761301ddb4720f855b90,"Netherlands Forensic Institute, Laan van Ypenburg 6, 2497 GB, The Hague, Netherlands","De Puit, M., Netherlands Forensic Institute, Laan van Ypenburg 6, 2497 GB, The Hague, Netherlands; Ismail, M., Netherlands Forensic Institute, Laan van Ypenburg 6, 2497 GB, The Hague, Netherlands; Xu, X., Netherlands Forensic Institute, Laan van Ypenburg 6, 2497 GB, The Hague, Netherlands",Chemical analysis; Chemical profile; Fingerprints; Forensic science; LCMS,"1 (9 fluorenyl)methyl chloroformate; 1-(9-fluorenyl)methyl chloroformate; amino acid; dyes, reagents, indicators, markers and buffers; fluorene derivative; article; chemical analysis; chemical profile; chemistry; dermatoglyphics; female; fingerprints; forensic science; human; LCMS; limit of detection; liquid chromatography; male; mass spectrometry; reproducibility; sex difference; sweat; sweat gland; chemical analysis; chemical profile; fingerprints; forensic science; LCMS; Amino Acids; Chromatography, Liquid; Dermatoglyphics; Eccrine Glands; Female; Fluorenes; Humans; Indicators and Reagents; Limit of Detection; Male; Mass Spectrometry; Reproducibility of Results; Sex Factors; Sweat","De Puit, M.; Netherlands Forensic Institute, Laan van Ypenburg 6, 2497 GB The Hague, Netherlands; email: m.de.puit@nfi.minvenj.nl",Article,Final,,Scopus,2-s2.0-84897605941,,IFSMS 2016,Fingermark Composition,Fingermarks
"Forbes T.P., Sisco E.",22955635800;55761521300;,Chemical imaging of artificial fingerprints by desorption electro-flow focusing ionization mass spectrometry,2014,Analyst,139,12,,2982,2985,,30,10.1039/c4an00172a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901008889&doi=10.1039%2fc4an00172a&partnerID=40&md5=68a648b5971e0dff6c46a38289ce3f64,"National Institute of Standards and Technology, Materials Measurement Science Division, Gaithersburg, MD, United States; Department of Chemistry and Biochemistry, University of Maryland, College Park, MD, United States","Forbes, T.P., National Institute of Standards and Technology, Materials Measurement Science Division, Gaithersburg, MD, United States; Sisco, E., Department of Chemistry and Biochemistry, University of Maryland, College Park, MD, United States",,,"Forbes, T.P.; National Institute of Standards and Technology, Materials Measurement Science Division, Gaithersburg, MD, United States; email: thomas.forbes@nist.gov",Article,Final,,Scopus,2-s2.0-84901008889,,IFSMS 2016,Fingermark Composition,Fingermarks
"Van Dam A., Schwarz J.C.V., De Vos J., Siebes M., Sijen T., Van Leeuwen T.G., Aalders M.C.G., Lambrechts S.A.G.",55233576300;55511019700;8609394600;7004034010;6603230086;7004446554;7003713956;8947906300;,Oxidation monitoring by fluorescence spectroscopy reveals the age of fingermarks,2014,Angewandte Chemie - International Edition,53,24,,6272,6275,,33,10.1002/anie.201402740,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902152952&doi=10.1002%2fanie.201402740&partnerID=40&md5=c24498d9a03ec9a3dacff294fee39ade,"Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Department of Biomedical Engineering and Physics, Academic Medical Center and Co Van Ledden Hulsebosch Centrum, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Netherlands Forensic Institute, Department of Human Biological Traces, P.O. Box 24044, 2490 AA, The Hague, Netherlands","Van Dam, A., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Schwarz, J.C.V., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; De Vos, J., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Siebes, M., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Sijen, T., Netherlands Forensic Institute, Department of Human Biological Traces, P.O. Box 24044, 2490 AA, The Hague, Netherlands; Van Leeuwen, T.G., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Aalders, M.C.G., Department of Biomedical Engineering and Physics, Academic Medical Center and Co Van Ledden Hulsebosch Centrum, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands; Lambrechts, S.A.G., Department of Biomedical Engineering and Physics, Academic Medical Center, University of Amsterdam, Meibergdreef 9, 1105 AZ, Amsterdam, Netherlands",age estimation; fingermarks; fluorescence; forensic science; oxidation,"Crime; Deposition; Fluorescence; Fluorescence spectroscopy; Oxidation; Proteins; Age estimation; Crime scenes; fingermarks; Forensic science; Lipid oxidation; Noncontact methods; Oxidation products; Uncertainty analysis; age; dermatoglyphics; oxidation reduction reaction; procedures; spectrofluorometry; Age Factors; Dermatoglyphics; Oxidation-Reduction; Spectrometry, Fluorescence",,Article,Final,,Scopus,2-s2.0-84902152952,,IFSMS 2016,Fingermark Composition,Fingermarks
