"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Jones Ray A., Liggett Danny P., Capelli-Schellpfeffer Mary, Macalady Terry, Saunders Lynn F., Downey Robert E., McClung L.Bruce, Smith Arthur, Jamil Shahid, Saporita Vincent J.","24561567600;6602720800;7003595420;6506055388;7101934031;7103296646;7003727157;56128088300;7003946684;6603403061;","Staged tests increase awareness of arc-flash hazards in electrical equipment",1997,"Record of Conference Papers - Annual Petroleum and Chemical Industry Conference","","","","313","322",NA,12,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031364154&partnerID=40&md5=3b51e378d45cf35b396341dfa523b953","DuPont Engineering, Wilmington, United States","Jones, Ray A., DuPont Engineering, Wilmington, United States; Liggett, Danny P., DuPont Engineering, Wilmington, United States; Capelli-Schellpfeffer, Mary, DuPont Engineering, Wilmington, United States; Macalady, Terry, DuPont Engineering, Wilmington, United States; Saunders, Lynn F., DuPont Engineering, Wilmington, United States; Downey, Robert E., DuPont Engineering, Wilmington, United States; McClung, L.Bruce, DuPont Engineering, Wilmington, United States; Smith, Arthur, DuPont Engineering, Wilmington, United States; Jamil, Shahid, DuPont Engineering, Wilmington, United States; Saporita, Vincent J., DuPont Engineering, Wilmington, United States","","Accident prevention; Electric arcs; Hazards; Arc flash hazards; Electric equipment","Jones, Ray A.; DuPont Engineering, Wilmington, United States","Conference Paper","Final","","Scopus","2-s2.0-0031364154","Explosive Scene","Explosives"
"Huguenin G.R.","6603103300;","Millimeter-wave concealed weapons detection and through-the-wall imaging systems",1997,"Proceedings of SPIE - The International Society for Optical Engineering","2938","","","152","159",NA,15,"10.1117/12.266735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049181613&doi=10.1117%2f12.266735&partnerID=40&md5=e28f80695357d48755a9c87d27b2dd12","Millimetrix, 100 Venture Way, Hadley, MA 01035, United States","Huguenin, G.R., Millimetrix, 100 Venture Way, Hadley, MA 01035, United States","Concealed weapon detection; Contraband detection; Imaging systems; Millimeter wave; Personnel screening; Radar imaging; Radiometric imaging; Through-the-wall-surveillance","Animal cell culture; Building materials; Construction equipment; Digital image storage; Imaging systems; Imaging techniques; Law enforcement; Laws and legislation; Military photography; Millimeter wave devices; Millimeter waves; Optical properties; Optoelectronic devices; Personnel; Radar; Radiometry; Sensors; Transparency; Walls (structural partitions); Concealed weapon detection; Contraband detection; Personnel screening; Radiometric imaging; Through-the-wall-surveillance; Radar imaging","Huguenin, G. R.; Millimetrix, 100 Venture Way, Hadley, MA 01035, United States","Conference Paper","Final","","Scopus","2-s2.0-58049181613","Explosive Scene","Explosives"
"Shelef R.","6603143403;","Collecting and packaging exhibits from the scene of the crime for transfer to the forensic laboratory",1997,"Journal of Forensic Identification","47","3","","276","282",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030994923&partnerID=40&md5=188ccafc3b49f9b2b8c23dc70594cee5","Israel Nation Police, Jerusalem, Israel","Shelef, R., Israel Nation Police, Jerusalem, Israel","","article; crime; forensic medicine; human; laboratory; laboratory personnel; materials handling; occupational hazard; occupational safety; packaging","Elkayam, R.; Israel National Police Headquarters, Div. of Identification/Forensic Sci., Jerusalem, Israel","Article","Final","","Scopus","2-s2.0-0030994923","Explosive Scene","Explosives"
"Gupta V., Rich D.","56665501800;7202586349;","Locating the detonation point of China's first nuclear explosive test on 16 October 1964",1996,"International Journal of Remote Sensing","17","10","","1969","1974",NA,5,"10.1080/01431169608948752","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030183137&doi=10.1080%2f01431169608948752&partnerID=40&md5=e0e02b542bc2d27482df00f4e6e21da2","Lawrence Livermore National Laboratory, L-19, PO Box 808, Livermore, CA, 94551, United States","Gupta, V., Lawrence Livermore National Laboratory, L-19, PO Box 808, Livermore, CA, 94551, United States; Rich, D., Lawrence Livermore National Laboratory, L-19, PO Box 808, Livermore, CA, 94551, United States","","Data acquisition; Detonation; Image analysis; Imaging techniques; Lithology; Nuclear explosions; Nuclear detonation point; Remote sensing; Large Format Camera; nuclear test site; orthoimage; satellite imagery; China","","Article","Final","","Scopus","2-s2.0-0030183137","Explosive Scene","Explosives"
"Spitz P.","7003763624;","The right to food and the role of finance",1996,"Food Policy","21","1 SPEC. ISS.","","17","21",NA,2,"10.1016/0306-9192(95)00056-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029730135&doi=10.1016%2f0306-9192%2895%2900056-9&partnerID=40&md5=69f725175d18fb9acc2fb2a3b4dd4281","Office of Evaluation and Studies, Intl. Fund for Agric. Development, Via del Serafico, 107, 00142, Rome, Italy","Spitz, P., Office of Evaluation and Studies, Intl. Fund for Agric. Development, Via del Serafico, 107, 00142, Rome, Italy","Employment; Financial markets; Hunger; Right to food; Unemployment; Violence","conflict; financial market; food security; unemployment","Spitz, P.; Office of Evaluation and Studies, Intl. Fund for Agric. Development, Via del Serafico, 107, 00142, Rome, Italy","Note","Final","","Scopus","2-s2.0-0029730135","Explosive Scene","Explosives"
"Mercado Alvaro G., Janni James, Gilbert Brian","7005194305;6701518565;15067092600;","Image analysis of explosives fingerprint contamination using a Raman imaging spectrometer",1995,"Proceedings of SPIE - The International Society for Optical Engineering","2511","","","142","152",NA,13,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029538013&partnerID=40&md5=acfc95af765f5e5f3240cefb975ae061","FAA Technical Cent., Atlantic City,, NJ, USA, United States","Mercado, Alvaro G., FAA Technical Cent., Atlantic City,, NJ, USA, United States; Janni, James, FAA Technical Cent., Atlantic City,, NJ, USA, United States; Gilbert, Brian, FAA Technical Cent., Atlantic City,, NJ, USA, United States","","Confocal scanning; Explosive fingerprints; Raman microspectroscopy; Charge coupled devices; Contamination; Detectors; Explosives; Imaging techniques; Spectrometers; Ultraviolet radiation; Raman spectroscopy","Mercado, Alvaro G.; FAA Technical Cent., Atlantic City,, NJ, USAUnited States","Conference Paper","Final","","Scopus","2-s2.0-0029538013","Explosive Scene","Explosives"
"Robins G., Robinson B.L.","7006457417;7402518087;","Pattern minefield detection from inexact data",1995,"Proceedings of SPIE - The International Society for Optical Engineering","2496","","","568","574",NA,7,"10.1117/12.211353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009448954&doi=10.1117%2f12.211353&partnerID=40&md5=a523269d49d4ca5767b305d9436556e9","Department of Computer Science, University of Virginia, Charlottesville, VA  22903, United States; American Management Systems, Inc., Arlington, VA  22209, United States","Robins, G., Department of Computer Science, University of Virginia, Charlottesville, VA  22903, United States; Robinson, B.L., American Management Systems, Inc., Arlington, VA  22209, United States","Algorithms; Computational geometry; Landmine detection; Spatial regularity","Algorithms; Bombs (ordnance); Computational geometry; Explosives; Infrared imaging; Military applications; Military photography; Pattern recognition; Inexact data; Minefield detection; Real-world; Scene analysis; Spatial regularity; Time algorithms; Landmine detection","","Conference Paper","Final","","Scopus","2-s2.0-0009448954","Explosive Scene","Explosives"
"McCord B.R., Hargadon K.A., Hall K.E., Burmeister S.G.","7004001442;7801499769;55426389600;6701338722;","Forensic analysis of explosives using ion chromatographic methods",1994,"Analytica Chimica Acta","288","1-2","","43","56",NA,65,"10.1016/0003-2670(94)85115-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028269868&doi=10.1016%2f0003-2670%2894%2985115-8&partnerID=40&md5=59110b673babf350d9fd7dcd509c5376","FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States; FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States; Lafayette College, Newark, DE 19713, United States; FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States","McCord, B.R., FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States, Lafayette College, Newark, DE 19713, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States; Hargadon, K.A., FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States, Lafayette College, Newark, DE 19713, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States; Hall, K.E., FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States, Lafayette College, Newark, DE 19713, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States; Burmeister, S.G., FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States, Lafayette College, Newark, DE 19713, United States, FBI Laboratory, Materials Analysis Unit, JEH Building, Washington, DC 20535, United States","Electrophoresis; Explosives; Forensic analysis; Ion chromatography","explosive; article; forensic science; ion pair chromatography; priority journal; residue analysis; zone electrophoresis","McCord, B.R.; FBI Laboratory, Forensic Science Research and Training Center, FBI Academy, Quantico, VA 22135, United States","Article","Final","","Scopus","2-s2.0-0028269868","Explosive Scene","Explosives"
"Garofolo F., Migliozzi V., Roio B., Davies J.H.","54965093100;7801671099;54961230500;57191466587;","Application of ion mobility spectrometry to the identification of trace levels of explosives in the presence of complex matrices",1994,"Rapid Communications in Mass Spectrometry","8","7","","527","532",NA,25,"10.1002/rcm.1290080707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001753332&doi=10.1002%2frcm.1290080707&partnerID=40&md5=805dd007445264e375436ba89905371a","Divisione Aerea Studi Ricerche e Sperimentazioni, Armament and Aerospace Systems Department, Rome, I-00040, Italy; Barringer Research Ltd, 304 Carlingview Drive, Rexdale, Ontario, M9W 5G2, Canada","Garofolo, F., Divisione Aerea Studi Ricerche e Sperimentazioni, Armament and Aerospace Systems Department, Rome, I-00040, Italy; Migliozzi, V., Divisione Aerea Studi Ricerche e Sperimentazioni, Armament and Aerospace Systems Department, Rome, I-00040, Italy; Roio, B., Divisione Aerea Studi Ricerche e Sperimentazioni, Armament and Aerospace Systems Department, Rome, I-00040, Italy; Davies, J.H., Barringer Research Ltd, 304 Carlingview Drive, Rexdale, Ontario, M9W 5G2, Canada","","","Garofolo, F.; Divisione Aerea Studi Ricerche e Sperimentazioni, Armament and Aerospace Systems Department, Rome, I-00040, Italy","Article","Final","","Scopus","2-s2.0-0001753332","Explosive Scene","Explosives"
"Kolla P., Hohenstatt P.","6601990823;9036916900;","Stability of explosives traces on different supports",1993,"Forensic Science International","60","1-2","","127","137",NA,5,"10.1016/0379-0738(93)90101-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027320040&doi=10.1016%2f0379-0738%2893%2990101-F&partnerID=40&md5=f905d6994cdba6628da6926d84057384","Bundeskriminalamt, Kriminaltechnisches Institut, Postfach 1820, 6200 Wiesbaden, Germany","Kolla, P., Bundeskriminalamt, Kriminaltechnisches Institut, Postfach 1820, 6200 Wiesbaden, Germany; Hohenstatt, P., Bundeskriminalamt, Kriminaltechnisches Institut, Postfach 1820, 6200 Wiesbaden, Germany","Analysis; Explosives; Residues; Stability","explosive; trace element; trinitrotoluene; water; article; decomposition; evaporation; experiment; explosion; laboratory test; parameter; pressure; priority journal; reaction analysis; residue analysis; surface property; ultraviolet radiation; vapor","Kolla, P.; Bundeskriminalamt, Kriminaltechnisches Institut, Postfach 1820, 6200 Wiesbaden, Germany","Article","Final","","Scopus","2-s2.0-0027320040","Explosive Scene","Explosives"
"Leonard R.B.","7202184722;","Hazardous materials accidents: Initial scene assessment and patient care",1993,"Aviation Space and Environmental Medicine","64","6","","546","551",NA,6,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027291566&partnerID=40&md5=3662badec7fc1d97478e46d41b4b2228","Department of Emergency Medicine, Bowman Gray School of Medicine, Wake Forest University Medical Ctr., Winston-Salem, NC 27157-1089, United States","Leonard, R.B., Department of Emergency Medicine, Bowman Gray School of Medicine, Wake Forest University Medical Ctr., Winston-Salem, NC 27157-1089, United States","","accident; chemical injury; dangerous goods; emergency medicine; human; note; patient care; Accidents, Traffic; Databases, Factual; Decision Making, Organizational; Decontamination; Disaster Planning; Emergency Medical Services; Emergency Medical Technicians; Hazardous Substances; Hotlines; Human; Organizational Objectives; Triage; United States; Wounds and Injuries","Leonard, R.B.; Department of Emergency Medicine, Bowman Gray School of Medicine, Wake Forest University Medical Ctr., Winston-Salem, NC 27157-1089, United States","Note","Final","","Scopus","2-s2.0-0027291566","Explosive Scene","Explosives"
"Oppenheimer C., Francis P.W., Rothery D.A., Carlton R.W.T., Glaze L.S.","7005631653;7202154430;7005785697;7006390076;7003320651;","Infrared image analysis of volcanic thermal features: Lascar Volcano, Chile, 1984-1992",1993,"Journal of Geophysical Research","98","B3","","4269","4286",NA,142,"10.1029/92JB02134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027388472&doi=10.1029%2f92JB02134&partnerID=40&md5=751e5f5ee07414c63612a49f983ec9f5","","Oppenheimer, C.; Francis, P.W.; Rothery, D.A.; Carlton, R.W.T.; Glaze, L.S.","","crater; Landsat Thematic Mapper; lava dome; remote sensing; Chile; Lascar volcano","","Article","Final","","Scopus","2-s2.0-0027388472","Explosive Scene","Explosives"
